timestamp,experiment_id,source_location,protocol,dst_ip,packet_size,probe_index,success,rtt_ms,send_timestamp,recv_timestamp
2026-07-03T11:40:27,fc8032c971be4b4e9f858a2b59a61105,sg,tcp,8.8.8.8,1400,20,False,,206903.593,
2026-07-03T11:40:27,fc8032c971be4b4e9f858a2b59a61105,sg,tcp,8.8.8.8,1400,21,False,,206904.859,
2026-07-03T11:40:27,fc8032c971be4b4e9f858a2b59a61105,sg,tcp,8.8.8.8,1400,22,False,,206906.109,
2026-07-03T11:40:27,fc8032c971be4b4e9f858a2b59a61105,sg,tcp,8.8.8.8,1400,23,False,,206907.39,
2026-07-03T11:40:27,fc8032c971be4b4e9f858a2b59a61105,sg,tcp,8.8.8.8,1400,24,False,,206908.64,
2026-07-03T11:40:27,fc8032c971be4b4e9f858a2b59a61105,sg,tcp,8.8.8.8,1400,25,False,,206909.89,
2026-07-03T11:40:27,fc8032c971be4b4e9f858a2b59a61105,sg,tcp,8.8.8.8,1400,26,False,,206911.187,
2026-07-03T11:40:27,fc8032c971be4b4e9f858a2b59a61105,sg,tcp,8.8.8.8,1400,27,False,,206912.453,
2026-07-03T11:40:27,fc8032c971be4b4e9f858a2b59a61105,sg,tcp,8.8.8.8,1400,28,False,,206913.718,
2026-07-03T11:40:27,fc8032c971be4b4e9f858a2b59a61105,sg,tcp,8.8.8.8,1400,29,False,,206915.0,
2026-07-03T11:41:05,4f870032432f491d9abc07147b7d365c,sg,icmp,8.8.8.8,64,0,True,16.00000000325963,206916.046,206916.062
2026-07-03T11:41:05,4f870032432f491d9abc07147b7d365c,sg,icmp,8.8.8.8,64,1,True,16.00000000325963,206916.312,206916.328
2026-07-03T11:41:05,4f870032432f491d9abc07147b7d365c,sg,icmp,8.8.8.8,64,2,True,14.999999984866008,206916.578,206916.593
2026-07-03T11:41:05,4f870032432f491d9abc07147b7d365c,sg,icmp,8.8.8.8,64,3,True,16.00000000325963,206916.843,206916.859
2026-07-03T11:41:05,4f870032432f491d9abc07147b7d365c,sg,icmp,8.8.8.8,64,4,True,0.0,206917.109,206917.109
2026-07-03T11:41:05,4f870032432f491d9abc07147b7d365c,sg,icmp,8.8.8.8,64,5,True,0.0,206917.375,206917.375
2026-07-03T11:41:05,4f870032432f491d9abc07147b7d365c,sg,icmp,8.8.8.8,64,6,True,15.000000013969839,206917.625,206917.64
2026-07-03T11:41:05,4f870032432f491d9abc07147b7d365c,sg,icmp,8.8.8.8,64,7,True,0.0,206917.89,206917.89
2026-07-03T11:41:05,4f870032432f491d9abc07147b7d365c,sg,icmp,8.8.8.8,64,8,True,15.999999974155799,206918.14,206918.156
2026-07-03T11:41:05,4f870032432f491d9abc07147b7d365c,sg,icmp,8.8.8.8,64,9,True,15.000000013969839,206918.406,206918.421
2026-07-03T11:41:05,4f870032432f491d9abc07147b7d365c,sg,icmp,8.8.8.8,64,10,True,0.0,206918.671,206918.671
2026-07-03T11:41:05,4f870032432f491d9abc07147b7d365c,sg,icmp,8.8.8.8,64,11,True,16.00000000325963,206918.921,206918.937
2026-07-03T11:41:05,4f870032432f491d9abc07147b7d365c,sg,icmp,8.8.8.8,64,12,True,16.00000000325963,206919.187,206919.203
2026-07-03T11:41:05,4f870032432f491d9abc07147b7d365c,sg,icmp,8.8.8.8,64,13,True,0.0,206919.453,206919.453
2026-07-03T11:41:05,4f870032432f491d9abc07147b7d365c,sg,icmp,8.8.8.8,64,14,True,16.00000000325963,206919.718,206919.734
2026-07-03T11:41:05,4f870032432f491d9abc07147b7d365c,sg,icmp,8.8.8.8,64,15,True,0.0,206919.984,206919.984
2026-07-03T11:41:05,4f870032432f491d9abc07147b7d365c,sg,icmp,8.8.8.8,64,16,True,16.00000000325963,206920.234,206920.25
2026-07-03T11:41:05,4f870032432f491d9abc07147b7d365c,sg,icmp,8.8.8.8,64,17,True,15.000000013969839,206920.5,206920.515
2026-07-03T11:41:05,4f870032432f491d9abc07147b7d365c,sg,icmp,8.8.8.8,64,18,True,15.999999974155799,206920.765,206920.781
2026-07-03T11:41:05,4f870032432f491d9abc07147b7d365c,sg,icmp,8.8.8.8,64,19,True,15.000000013969839,206921.031,206921.046
2026-07-03T11:41:05,4f870032432f491d9abc07147b7d365c,sg,icmp,8.8.8.8,64,20,True,0.0,206921.296,206921.296
